2026-03-28T18:05:48.989376714Z [err]  x_tweet_post_failed
2026-03-28T18:05:48.989379444Z [err]  schedule_job_failed
2026-03-28T18:05:48.989382104Z [err]  job_failed
2026-03-28T18:10:19.281626736Z [inf]  schedule_job_started
2026-03-28T18:10:19.281630466Z [err]  schedule_job_failed
2026-03-28T18:10:19.281633766Z [err]  Resend API key not found. Email logged to console: {
2026-03-28T18:10:19.281637196Z [err]    to: 'eng.m.elsakka@gmail.com',
2026-03-28T18:10:19.281640516Z [err]    subject: 'Action Required: Post Publishing Failed',
2026-03-28T18:10:19.281643876Z [err]    metadata: {
2026-03-28T18:10:19.281647126Z [err]      postId: 'd1df4ae0-33cc-49cc-9034-768ca466f7da',
2026-03-28T18:10:19.281650686Z [err]      reason: 'Post has no associated X account',
2026-03-28T18:10:19.281657586Z [err]      type: 'post_failure'
2026-03-28T18:10:19.281660876Z [err]    }
2026-03-28T18:10:19.281664266Z [err]  }
2026-03-28T18:10:19.281668026Z [err]  job_failed
2026-03-28T18:10:19.281671226Z [err]  job_permanently_failed
2026-03-28T18:13:48.943305030Z [inf]  schedule_job_started
2026-03-28T18:13:48.943317299Z [err]  x_tweet_post_failed
2026-03-28T18:13:48.943323299Z [err]  schedule_job_failed
2026-03-28T18:13:49.575171016Z [err]  job_failed
2026-03-28T18:13:49.575182636Z [err]  job_permanently_failed
2026-03-28T18:13:49.575358684Z [err]  Resend API key not found. Email logged to console: {
2026-03-28T18:13:49.575362084Z [err]    to: 'astravision.ai@gmail.com',
2026-03-28T18:13:49.575364944Z [err]    subject: 'Action Required: Post Publishing Failed',
2026-03-28T18:13:49.575368034Z [err]    metadata: {
2026-03-28T18:13:49.575371294Z [err]      postId: '061031e1-feb6-4dfd-9fe2-3f1acfeae60c',
2026-03-28T18:13:49.575374344Z [err]      reason: 'X authorization forbidden. Ensure your app has write access and reconnect your X account to grant tweet.write.',
2026-03-28T18:13:49.575378944Z [err]      type: 'post_failure'
2026-03-28T18:13:49.575383644Z [err]    }
2026-03-28T18:13:49.575387614Z [err]  }
2026-03-28T18:16:29.850010776Z [inf]  schedule_job_started
2026-03-28T18:16:29.850015506Z [err]  x_tweet_post_failed
2026-03-28T18:16:29.850023246Z [err]  schedule_job_failed
2026-03-28T18:16:29.850027566Z [err]  job_failed
2026-03-28T18:16:39.841519916Z [inf]  schedule_job_started
2026-03-28T18:16:40.416618199Z [err]  x_tweet_post_failed
2026-03-28T18:16:40.416622749Z [err]  schedule_job_failed
2026-03-28T18:16:40.891987111Z [err]  job_failed
2026-03-28T18:17:50.996104470Z [inf]  schedule_job_started
2026-03-28T18:17:50.996119720Z [err]  x_tweet_post_failed
2026-03-28T18:17:50.996128420Z [err]  schedule_job_failed
2026-03-28T18:17:50.996134410Z [err]  job_failed
2026-03-28T18:19:00.637568139Z [inf]  schedule_job_started
2026-03-28T18:19:00.637575439Z [inf]  x_tweet_posted
2026-03-28T18:19:00.637579859Z [inf]  schedule_job_completed
2026-03-28T18:19:00.637585709Z [inf]  job_completed
2026-03-28T19:14:25.148744260Z [inf]  schedule_job_started
2026-03-28T19:14:25.148758810Z [inf]  x_tweet_posted
2026-03-28T19:14:25.148765530Z [inf]  schedule_job_completed
2026-03-28T19:14:25.148775400Z [inf]  job_completed
2026-03-28T19:17:34.893278152Z [inf]  schedule_job_started
2026-03-28T19:17:34.893284892Z [err]  x_tweet_post_failed
2026-03-28T19:17:34.893291232Z [err]  schedule_job_failed
2026-03-28T19:17:34.893296952Z [err]  job_failed
2026-03-28T19:18:04.894387141Z [inf]  schedule_job_started
2026-03-28T19:18:04.894394431Z [err]  x_tweet_post_failed
2026-03-28T19:18:04.894399161Z [err]  schedule_job_failed
2026-03-28T19:18:04.894404251Z [err]  job_failed
2026-03-28T19:19:04.899227195Z [inf]  schedule_job_started
2026-03-28T19:19:04.899234744Z [err]  x_tweet_post_failed
2026-03-28T19:19:04.899241044Z [err]  schedule_job_failed
2026-03-28T19:19:05.251087627Z [err]  job_failed
2026-03-28T19:21:15.266349245Z [inf]  schedule_job_started
2026-03-28T19:21:15.266364705Z [err]  x_tweet_post_failed
2026-03-28T19:21:15.266372705Z [err]  schedule_job_failed
2026-03-28T19:21:15.266385775Z [err]  job_failed
2026-03-28T19:25:15.306127370Z [inf]  schedule_job_started
2026-03-28T19:25:15.306134460Z [err]  x_tweet_post_failed
2026-03-28T19:25:15.306139300Z [err]  schedule_job_failed
2026-03-28T19:25:15.306150260Z [err]  job_failed
2026-03-28T19:33:16.048607461Z [inf]  schedule_job_started
2026-03-28T19:33:16.048624881Z [err]  x_tweet_post_failed
2026-03-28T19:33:16.048631671Z [err]  schedule_job_failed
2026-03-28T19:33:16.048637780Z [err]  Resend API key not found. Email logged to console: {
2026-03-28T19:33:16.048643550Z [err]    to: 'astravision.ai@gmail.com',
2026-03-28T19:33:16.048649780Z [err]    subject: 'Action Required: Post Publishing Failed',
2026-03-28T19:33:16.048655820Z [err]    metadata: {
2026-03-28T19:33:16.048661190Z [err]      postId: '29ccc024-0074-47f9-99ba-604bc8daec28',
2026-03-28T19:33:16.048666930Z [err]      reason: 'X authorization forbidden. Ensure your app has write access and reconnect your X account to grant tweet.write.',
2026-03-28T19:33:16.048672140Z [err]      type: 'post_failure'
2026-03-28T19:33:16.048677570Z [err]    }
2026-03-28T19:33:16.048684750Z [err]  }
2026-03-28T19:33:16.048690120Z [err]  job_failed
2026-03-28T19:33:16.050555823Z [err]  job_permanently_failed
2026-03-28T20:30:10.394816042Z [inf]  schedule_job_started
2026-03-28T20:30:10.394821952Z [err]  x_tweet_post_failed
2026-03-28T20:30:10.394827652Z [err]  schedule_job_failed
2026-03-28T20:30:10.394832772Z [err]  job_failed
2026-03-28T20:30:10.394838622Z [inf]  schedule_job_started
2026-03-28T20:30:10.394845722Z [err]  x_tweet_post_failed
2026-03-28T20:30:10.394851202Z [err]  schedule_job_failed
2026-03-28T20:30:10.836803011Z [err]  job_failed
2026-03-28T20:31:10.838824054Z [inf]  schedule_job_started
2026-03-28T20:31:10.838829394Z [err]  x_tweet_post_failed
2026-03-28T20:31:10.838835294Z [err]  schedule_job_failed
2026-03-28T20:31:10.838844154Z [err]  job_failed
2026-03-28T20:31:50.843718599Z [inf]  schedule_job_started
2026-03-28T20:31:50.843728389Z [err]  x_tweet_post_failed
2026-03-28T20:31:50.843733239Z [err]  schedule_job_failed
2026-03-28T20:31:50.843740248Z [err]  job_failed
2026-03-28T20:32:10.843699093Z [inf]  schedule_job_started
2026-03-28T20:32:10.843705943Z [inf]  x_tweet_posted
2026-03-28T20:32:11.658173490Z [inf]  schedule_job_completed
2026-03-28T20:32:11.760564887Z [inf]  job_completed
2026-03-28T20:32:51.767480903Z [inf]  schedule_job_started
2026-03-28T20:32:51.767490483Z [inf]  x_tweet_posted
2026-03-28T20:32:51.767495803Z [inf]  x_tweet_reply_posted
2026-03-28T20:32:51.767502393Z [inf]  x_tweet_reply_posted
2026-03-28T20:32:51.767507763Z [inf]  schedule_job_completed
2026-03-28T20:32:51.767513323Z [inf]  job_completed
2026-03-28T20:34:01.778303286Z [inf]  schedule_job_started
2026-03-28T20:34:01.778312506Z [err]  x_tweet_post_failed
2026-03-28T20:34:01.778318456Z [err]  schedule_job_failed
2026-03-28T20:34:01.778322856Z [err]  job_failed
